,Area,Item,Year,Production_ton,Import_Qt_ton,Export_Qt_ton,Import_Vl_1000$,Export_Vl_1000$
464,Mexico,"Meat, cattle",2012,18.112732808022923,0.029588506844953837,0.3579373607131487,0.209746099968163,1.6845550780006366
465,Mexico,"Meat, cattle",2013,18.160927165631346,0.03994531893934825,0.403383390627827,0.24451681643648351,1.9417807530707838
466,Mexico,"Meat, cattle",2014,18.500744220896912,0.058292240864308786,0.5084800680430535,0.3313453691234394,2.8471562661374428
467,Mexico,"Meat, cattle",2015,18.69672621158542,0.06214219853485049,0.5982288510836635,0.3493662164489883,3.3869980647057036
468,Mexico,"Meat, cattle",2016,19.102236908998474,0.058830706659888155,0.6997661413319777,0.31452974072191153,3.5887544483985767
469,Mexico,"Meat, cattle",2017,19.8733588423973,0.08153961983931353,0.8058354562237647,0.42962489299600864,3.990583648758754
470,Mexico,"Meat, cattle",2018,20.520522117476432,0.08815912151662696,0.8666632135087537,0.5147104527090024,4.203853724230809
471,Mexico,"Meat, cattle",2019,21.09481897627965,0.04475655430711611,1.0237931751976697,0.43641281731169373,4.7562734082397
472,Spain,"Meat, cattle",1961,5.342943123683418,0.11649112247968703,0.0022870899789346976,0.055191092386397834,0.0012940114354498948
473,Spain,"Meat, cattle",1962,4.909725565719788,1.2805127587867116,0.011194029850746268,0.6512698603755417,0.007853875782378431
474,Spain,"Meat, cattle",1963,5.204665479675287,2.511754232429007,0.000362132963152971,1.2160726680146061,0.000241421975435314
475,Spain,"Meat, cattle",1964,6.882972552132629,0.590174945806491,0.0023509296858303056,0.3463194211217293,0.0017708301529630874
476,Spain,"Meat, cattle",1965,5.427968434575152,2.097632593136355,0.0013458126873432434,1.6150975714198323,0.002018719031014865
477,Spain,"Meat, cattle",1966,6.153221793755442,2.7300037318074386,0.003949496205995771,1.9260480159223785,0.004975743251648215
478,Spain,"Meat, cattle",1967,6.64591439688716,3.2938052004199863,0.004416033598912976,2.082360570687419,0.0062689148292261136
479,Spain,"Meat, cattle",1968,7.507105320439068,3.3894088746540625,0.0059703348984732115,2.150626574209397,0.008706738393606766
480,Spain,"Meat, cattle",1969,7.86380545393058,3.4462139145940296,0.004242629200356627,2.1296153964398807,0.00787038460356012
481,Spain,"Meat, cattle",1970,9.594289984121549,3.0775553410753758,0.0049192067000840625,1.9734425106634703,0.009558205423581058
482,Spain,"Meat, cattle",1971,9.901480846897565,1.0461387835026312,0.00731244645698201,0.9351670542161302,0.011412311834536776
483,Spain,"Meat, cattle",1972,9.288258413166298,2.406748956030459,0.012773274379759274,2.5341439449766643,0.02959960697617293
484,Spain,"Meat, cattle",1973,11.499380421313507,2.345972738537794,0.01734820322180917,3.10864312267658,0.05207558859975217
485,Spain,"Meat, cattle",1974,12.968389550470727,0.43500218218093395,0.009071637882661014,0.7599912712762641,0.0296464866886963
486,Spain,"Meat, cattle",1975,14.210081137808967,0.840042605181542,0.003508662009335547,1.262147175840356,0.00980545722251809
487,Spain,"Meat, cattle",1976,13.266277446376444,1.402843000380759,0.0022210940474679526,1.727313110800863,0.006409442822693235
488,Spain,"Meat, cattle",1977,13.637226970560304,1.5882241215574548,0.010098132320354542,2.168566001899335,0.023836657169990505
489,Spain,"Meat, cattle",1978,12.42518584408158,0.8654298240040663,0.0030179808119956794,1.0169959972043967,0.009149247093207954
490,Spain,"Meat, cattle",1979,12.575346834635624,1.2439802264391644,0.002041141763674055,2.16740551746133,0.005772604050390687
491,Spain,"Meat, cattle",1980,13.494749983993854,0.16396696331391256,0.09094692361866957,0.38642038542800433,0.1416864075805109
492,Spain,"Meat, cattle",1981,13.384413253861437,0.5556303275011216,0.4037685060565276,1.5260847272960327,0.5059603922322631
493,Spain,"Meat, cattle",1982,13.46305023885095,0.3958834279118977,0.004777019011894456,0.8021224071046135,0.011092943477285115
494,Spain,"Meat, cattle",1983,13.698158552823877,0.3348705790653113,0.21977201130200383,0.6191094800428697,0.14312623818648307
495,Spain,"Meat, cattle",1984,13.008293065169127,0.3281637717121588,0.3764855687606112,0.5393757346219146,0.20977536894345045
496,Spain,"Meat, cattle",1985,13.045780151081011,0.4605691586350612,0.0010744985673352436,0.6813623339411305,0.003777025266996614
497,Spain,"Meat, cattle",1986,14.363312642927148,0.672329304148971,0.030447566154851356,1.4855276053577262,0.062071218556027444
498,Spain,"Meat, cattle",1987,14.690173523741054,0.5314532204829907,0.25339041207803664,1.5976275285121402,0.6203718832717885
499,Spain,"Meat, cattle",1988,14.725521616848715,0.6683236313689581,0.465072928249068,2.542514225914056,1.096278370069985
500,Spain,"Meat, cattle",1989,14.959089280479462,0.6506628448584737,1.1036122601869647,2.546985440213674,2.9733233445164653
501,Spain,"Meat, cattle",1990,16.864597007088474,0.8125164085061696,1.7904961932265686,3.876673667629299,6.039938304016802
502,Spain,"Meat, cattle",1991,16.76875967205558,0.9810674656744921,1.4825985314938592,4.739883441440848,3.349576899015508
503,Spain,"Meat, cattle",1992,17.8149212325374,0.9848409788962648,2.0507942798639323,4.752039367218204,4.982958486079461
504,Spain,"Meat, cattle",1993,16.248792994372856,1.5450004994506044,1.5151666500183132,6.2489594779076345,4.017980221756068
505,Spain,"Meat, cattle",1994,16.026703773647416,1.533015273498327,1.239406288307988,6.1390849153497005,3.689494086074943
506,Spain,"Meat, cattle",1995,17.10999697163431,0.9317608264073488,1.5387799051112083,5.268178606278812,5.025976647935664
507,Spain,"Meat, cattle",1996,18.733269186104383,0.8153555194266565,1.854142473207472,4.252231328179436,5.5975646172733
508,Spain,"Meat, cattle",1997,19.702984131208623,0.6717788349579161,2.42672743604245,3.343690741541635,6.664892378322632
509,Spain,"Meat, cattle",1998,21.721309833767275,0.7633019560718339,2.985579811736431,4.087989852460111,8.802523532946125
510,Spain,"Meat, cattle",1999,22.19987910537981,0.4314594667203976,2.7821546107864865,2.191987373228558,7.68016656592115
511,Spain,"Meat, cattle",2000,21.87371497681919,0.44658335013102196,2.828495599005577,1.9049250823086743,6.842908015857018
512,Spain,"Meat, cattle",2001,22.047459349593495,0.36341463414634145,1.7649390243902439,1.2390921409214093,3.7926151761517617
513,Spain,"Meat, cattle",2002,23.07481559536354,0.6253441653353276,2.1161494272408987,2.029708691661851,5.0613888983310105
514,Spain,"Meat, cattle",2003,24.229719068363462,0.4660240798545604,2.679312592186053,2.2613453160909684,7.432751346345144
515,Spain,"Meat, cattle",2004,24.55663719858278,0.5364796532627016,2.933198032403426,2.8191668673248254,8.422276495476591
516,Spain,"Meat, cattle",2005,24.527808256754902,0.5106981209710603,3.4670141270058976,2.6646207653271157,11.1429159237416
517,Spain,"Meat, cattle",2006,23.417607381260268,0.7793310732883655,2.9483451577954076,3.9459686156642086,10.99783315276273
518,Spain,"Meat, cattle",2007,22.145622053992287,0.9498643050992716,2.608877303242394,4.985859162976718,10.623518068847307
519,Spain,"Meat, cattle",2008,23.393220098074053,0.7631298415180158,3.3696254708265228,4.066590860635349,14.664167436571672
520,Spain,"Meat, cattle",2009,21.39545942080801,1.1400429031104755,2.720700750804433,5.1513407222023595,11.68716481944941
521,Spain,"Meat, cattle",2010,22.022000363042295,1.312833545108005,2.829733163913596,5.875476493011436,11.652241786168089
522,Spain,"Meat, cattle",2011,22.362959946694307,1.1231583623306434,2.9973717331753904,6.010883245724439,13.694676834234102
523,Spain,"Meat, cattle",2012,21.947850939054266,1.8577685398262935,3.614505233464479,10.110051221141712,17.300497364709376
524,Spain,"Meat, cattle",2013,21.727290410425987,1.8962563404306256,3.607274849251118,10.276248260589828,17.762781859261143
525,Spain,"Meat, cattle",2014,22.018887801941457,1.7879449168485213,3.6567838061554667,9.589923997290992,17.495522612687186
526,Spain,"Meat, cattle",2015,23.55855737211446,1.9191767162718942,4.616823133219198,8.82110134893609,17.42197053788121
527,Spain,"Meat, cattle",2016,24.25265650639427,2.27928438990775,4.661669020814218,10.504917059130348,18.635596995320892
528,Spain,"Meat, cattle",2017,24.485568459734413,2.4415936853145763,4.487074419112298,12.317911067014052,19.115948604192425
529,Spain,"Meat, cattle",2018,25.550995838232748,2.451827745216107,4.60766556838874,12.897025652270223,21.459345732647794
530,Spain,"Meat, cattle",2019,26.526432147064,2.261407245369623,5.434909816503118,11.027947191470258,23.0584627881248
531,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1961,45.83191919191919,14.771919191919192,0.17747474747474748,7.83050505050505,0.13772727272727273
532,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1962,46.489660751301884,16.826482633095708,0.17548915516456848,8.9140502553213,0.1405025532130037
533,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1963,47.93057173241505,18.410391451866108,0.14984554615891021,9.214108472172988,0.13186813186813187
534,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1964,44.57534385626554,17.793077196366035,0.5455006851748465,12.156422879764502,0.5182967060853677
535,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1965,42.5998978810314,15.048149093694153,0.6022976767934644,11.397140668879244,0.5619096247127904
536,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1966,44.428388746803066,9.479335038363171,0.3342710997442455,6.239795396419438,0.31232736572890024
537,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1967,47.229722818860594,11.565971156796563,0.33706658484197605,7.307149432341209,0.3081722409737138
538,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1968,46.721043961700815,11.324719448162258,0.14722536806342015,7.397508493771235,0.14676207145063316
539,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1969,45.0749742002064,14.209287925696595,0.38343653250773996,9.208513931888545,0.4131578947368421
540,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1970,50.241392116292644,6.398217412064301,0.2911029762852141,4.531274868693299,0.30622314181123667
541,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1971,49.726688956111026,6.494454173963806,0.5506554158042775,5.390383696863557,0.5889189619487343
542,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1972,48.251226274258904,4.4247707400298575,2.569097888675624,4.8310940499040305,3.4090957560247386
543,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1973,45.67821994009414,3.00716730851519,3.4758237056054773,4.491869918699187,5.737109542148053
544,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1974,57.516900955038096,6.133007833458525,2.887380620238223,7.627535143255714,4.059877669277819
545,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1975,65.38233869665824,9.487972878437281,5.942797180218479,14.075391486842813,10.657913146424152
546,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1976,56.92589401120207,10.066619991383025,5.189034898750538,15.093440327445066,9.868429556225765
547,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1977,55.27312060573283,12.452298539751217,4.382855597620336,19.37896160086533,10.30605732828556
548,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1978,55.63372659378721,8.701374607641519,4.354908539885269,16.102175560125556,12.497239961034744
549,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1979,56.74181660524604,8.074192499458054,4.061836115326252,19.213472794277042,12.42092998048992
550,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1980,59.66755103145812,7.5990037359900375,7.086090205208728,21.047484974822677,20.2460880394174
551,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1981,56.8231441048035,4.859224890829695,6.1595524017467245,13.402620087336244,15.84132096069869
552,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1982,52.787046660467155,4.627153875608555,5.35512280509819,12.048684426453695,13.53328592527761
553,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1983,56.98287220026351,4.7231554677206855,8.43324549846289,10.417435221783048,18.86034255599473
554,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1984,63.28974837929898,3.9101747060762553,7.266289418745193,7.848203494121525,13.597406878365016
555,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1985,64.89431968295905,3.835645090268604,6.718130779392339,7.406153676794363,13.49796345222369
556,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1986,58.578985107556534,5.915168229453943,5.422559293987866,12.906784335355765,13.094484280198566
557,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1987,61.72753367189225,5.352450872157209,6.885349966880106,13.806911017884742,18.963954515345552
558,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1988,51.35433968409054,4.930358790642132,3.9406177061282093,16.865494219182544,14.307387504749498
559,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1989,53.41358024691358,3.2212389380530975,5.008958811318693,10.80618376488583,17.286081066317056
560,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1990,55.031753007745976,2.0691644234466846,4.495797396033621,7.2944569576443445,16.383673020930615
561,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1991,56.19610869205754,2.3798710246376014,4.423303753513752,7.790993771702585,14.884142644546106
562,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1992,53.84615384615385,1.8294410625345878,4.118372993912562,6.331322634200332,15.967625899280575
563,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1993,50.64446218774952,1.9649823200638759,6.71672179765028,5.901448614121136,20.166362495722595
564,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1994,54.397150898960305,1.009018323855477,8.139812740536504,3.4045034177724167,27.930438279051067
565,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1995,57.65579147246677,1.225386961275102,8.5335174636055,6.841705506645952,30.557914724667704
566,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1996,40.58534354635875,0.9324911398193666,1.8230821996112954,2.5509317480278955,6.006859494683892
567,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1997,39.12425362524879,1.1865794711401763,0.015297128234290589,3.0131361956212683,0.0473130508956497
568,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1998,39.90181527571641,1.6094303002625872,0.05679872131521863,4.004167142367851,0.15977851352894165
569,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",1999,39.4331842731866,2.4997967361635403,0.018700272954294675,5.350949532493176,0.0813055345838899
570,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",2000,41.55859467106814,2.4927493515680266,0.019983494458854043,5.2432209384579105,0.09732374439990568
571,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",2001,38.04636347549106,3.660355099392438,0.06358756562260368,7.796319235533534,0.19253229516899664
572,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",2002,40.88124410933082,3.614985862393968,0.02438737040527804,8.026095664467483,0.07528275212064091
573,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",2003,41.224345364472754,4.558209483368719,0.039690964850200516,11.341531021467327,0.08085633404104742
574,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",2004,42.167614802650874,4.723593924110022,0.047856430707876374,13.881473227376693,0.18069321447422437
575,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",2005,44.939844302901626,3.201521585279547,0.046532200990799716,9.905874026893136,0.18034913894786506
576,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",2006,47.49865455768584,2.9271779347460476,1.6360017939230855,9.872182980154726,4.655118286803454
577,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",2007,49.980166600555336,3.001530005100017,1.8868929563098544,11.196350654502181,5.566045220150734
578,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",2008,48.74462791223705,3.63469803211943,2.6186948654150646,15.443847545804116,8.51187514137073
579,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",2009,48.08080808080808,3.8167388167388165,2.443924963924964,14.202366522366523,6.9404329004329
580,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",2010,52.717138875987,3.924059451927543,3.156467719461217,15.042324663260567,9.310613098002786
581,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",2011,54.53274295036122,3.7748193894197155,4.228151945933349,15.78757865299464,14.983978093684456
582,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",2012,51.507391456175064,4.217029449423816,3.4461645908508904,17.37364683971598,12.451228029333024
583,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",2013,48.170967419358604,2.8214423774195754,2.7969303503148013,15.604151714069468,9.981570424836823
584,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",2014,49.94679441929033,2.8683242350434868,2.5172159253571413,15.657152537008981,9.115546264958212
585,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",2015,50.667137926392016,3.2623911724265793,1.5875703216936166,16.87919880289526,5.452299299909541
586,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",2016,51.74257250215913,2.836228113492668,1.7265054437851588,13.522907186124396,5.2273570049476366
587,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",2017,50.85022074783178,3.0063999020259526,1.6738431779866394,14.019377766132608,6.2154702418833185
588,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",2018,52.12860014840933,2.6189815792566344,1.6015692585726586,12.220594802253887,6.093618510623927
589,United Kingdom of Great Britain and Northern Ireland,"Meat, cattle",2019,51.30272838574237,2.0816895926061565,2.56867260297235,8.657138960444845,8.023264002392123
590,United States of America,"Meat, cattle",1961,16.593458455584134,0.042135465431980136,0.011675742834222328,0.029934593494209055,0.015432091868543427
591,United States of America,"Meat, cattle",1962,16.692246013995778,0.045235151162974024,0.011043016637724638,0.032939856888990995,0.01625483399438277
592,United States of America,"Meat, cattle",1963,17.863375339511556,0.04765054605011292,0.009000029448875619,0.03630819834044259,0.014137725595376979
593,United States of America,"Meat, cattle",1964,20.11549570398987,0.0355958379269815,0.03866636902863703,0.027017484715679753,0.04095104461837034
594,United States of America,"Meat, cattle",1965,20.54966010741661,0.05018663693323514,0.038605281813739324,0.03578335891417913,0.044790569730173695
595,United States of America,"Meat, cattle",1966,21.490719779589025,0.04526001607163357,0.020505108483526574,0.040043623005395476,0.032579497187464126
596,United States of America,"Meat, cattle",1967,21.893465990668656,0.028938197639826604,0.01968495797218974,0.028568343720638538,0.036298520354600315
597,United States of America,"Meat, cattle",1968,22.462396310191718,0.052701384825433975,0.01845822003464932,0.05246732982250829,0.03753829208687571
598,United States of America,"Meat, cattle",1969,22.707700363075183,0.04989126116381557,0.017823064575022907,0.0566383509359348,0.04114852094514373
599,United States of America,"Meat, cattle",1970,23.256929097605894,0.07839548802946593,0.020927716390423574,0.08826887661141805,0.047716390423572744
600,United States of America,"Meat, cattle",1971,23.499164551119318,0.08955458112162475,0.0343872605585045,0.10129009923840296,0.07342257096699746
601,United States of America,"Meat, cattle",1972,23.99735600277585,0.07665741383298635,0.04656257228776313,0.09953273189914412,0.1052232246125376
602,United States of America,"Meat, cattle",1973,22.757342300556587,0.059399350649350646,0.07611549165120594,0.10884276437847866,0.216528293135436
603,United States of America,"Meat, cattle",1974,24.910869959410263,0.047389563834684,0.05152757823869369,0.08070987869573505,0.14908940435839854
604,United States of America,"Meat, cattle",1975,26.202599974892948,0.03686784855797172,0.04849845870587086,0.04556000353358533,0.16319817369431697
605,United States of America,"Meat, cattle",1976,28.283075056142163,0.0631279669330804,0.0849990003673069,0.07923832638239903,0.25630814723892154
606,United States of America,"Meat, cattle",1977,27.524384717810243,0.0550297329265147,0.09736226300220063,0.07372929210305555,0.28269401925494564
607,United States of America,"Meat, cattle",1978,26.349053981777967,0.056917575783054584,0.046199694975978776,0.09601249991241653,0.16792670081254102
608,United States of America,"Meat, cattle",1979,23.180424277669953,0.0645735385822689,0.03757447514147649,0.16255491483383663,0.163024362217193
609,United States of America,"Meat, cattle",1980,23.35323229704575,0.04596380350474002,0.05506080628171981,0.12046813947024848,0.15065056999320353
610,United States of America,"Meat, cattle",1981,24.1800435815332,0.048019095531374734,0.03742266379860006,0.10348161798193678,0.1614665442833687
611,United States of America,"Meat, cattle",1982,24.165563666118835,0.05713040595828919,0.04032461827681566,0.11693814774721313,0.17514412411711663
612,United States of America,"Meat, cattle",1983,24.909654403464078,0.05662043722864448,0.04087399368102383,0.12285146697141161,0.17081170795481676
613,United States of America,"Meat, cattle",1984,25.329219585580866,0.07188704656246306,0.04300195410745041,0.14951355937310934,0.19377652706659032
614,United States of America,"Meat, cattle",1985,25.48916432351489,0.10313422145160281,0.038940748587734324,0.19266154998041257,0.1736953493169896
615,United States of America,"Meat, cattle",1986,26.175304068855052,0.10131224226296305,0.12624971314258956,0.19023688047491996,0.2135401333800032
616,United States of America,"Meat, cattle",1987,25.492565839399646,0.09123125064410655,0.14511134845461274,0.19340060147840019,0.2711524588474475
617,United States of America,"Meat, cattle",1988,25.48085481135876,0.07749421475214781,0.09968895509523408,0.18722420528963715,0.38560433589102183
618,United States of America,"Meat, cattle",1989,24.904672231747192,0.07248892136747333,0.19219670779579714,0.16479758659134133,0.6956210123949521
619,United States of America,"Meat, cattle",1990,24.511181689573437,0.06250175665420614,0.1964173623017323,0.15689030045813543,0.7188205589439464
620,United States of America,"Meat, cattle",1991,24.16234295511397,0.06316928525253661,0.213658337783524,0.15250803376523606,0.7566706015720884
621,United States of America,"Meat, cattle",1992,24.434133545197906,0.14929165618704884,0.1929934254599475,0.33924344602742174,0.6990355617506094
622,United States of America,"Meat, cattle",1993,24.758707926269896,0.17096191493989804,0.1266538676149314,0.4052011121934611,0.48575238563605927
623,United States of America,"Meat, cattle",1994,24.82520735434144,0.2247595212032132,0.1480864987569425,0.4985883520642828,0.5250617966989521
624,United States of America,"Meat, cattle",1995,26.327755814147224,0.2580360309326199,0.16094673429507853,0.5367437919355261,0.6666293774203299
625,United States of America,"Meat, cattle",1996,27.48321667235159,0.3414051202721075,0.1865094425734916,0.650708853583662,0.6777106263181409
626,United States of America,"Meat, cattle",1997,27.908615640478686,0.30870723212456463,0.19663762247369754,0.6644949805367752,0.6486182918158043
627,United States of America,"Meat, cattle",1998,27.88812749042423,0.2680468320356595,0.20867463602419753,0.585742954451166,0.616093567589993
628,United States of America,"Meat, cattle",1999,28.23126360576679,0.23128776695088274,0.2238557867243958,0.5753647734768186,0.7258261312870421
629,United States of America,"Meat, cattle",2000,28.997615824362512,0.2321168728689017,0.3124042287746833,0.5965458410855239,1.0046790653452349
630,United States of America,"Meat, cattle",2001,29.391322684506825,0.2322048276393923,0.32627535281869363,0.636724473663916,0.8728238027300069
631,United States of America,"Meat, cattle",2002,28.784960684058646,0.20886835938256543,0.31301928998896056,0.5458379331047973,0.8931836228768423
632,United States of America,"Meat, cattle",2003,29.86413082296041,0.08373155638327519,0.33108623916916835,0.2722782764998403,1.1503616148571154
633,United States of America,"Meat, cattle",2004,28.93024108378862,0.03361656677100563,0.012276596811135817,0.16277992517329493,0.05413809694346639
634,United States of America,"Meat, cattle",2005,27.075659491121705,0.05013081816323744,0.01836103875724198,0.25339541182293973,0.10520909111162989
635,United States of America,"Meat, cattle",2006,27.229057095830747,0.08911384581403482,0.04098825184282444,0.37900570309238,0.24465316925115793
636,United States of America,"Meat, cattle",2007,28.846813041591098,0.0988282642732022,0.07038504317227054,0.44937528096854706,0.412645909873041
637,United States of America,"Meat, cattle",2008,29.279154679835084,0.08402240629950235,0.17305330245170203,0.4018595174570695,0.9547208667364481
638,United States of America,"Meat, cattle",2009,29.566777601987543,0.09886366692994447,0.1803338818966761,0.4033383299058313,0.8305844033578923
639,United States of America,"Meat, cattle",2010,29.03978877210518,0.1316341340621934,0.2383512980731548,0.572159088256591,1.2904415495451136
640,United States of America,"Meat, cattle",2011,29.552785873072146,0.12295438138399413,0.27416548241096356,0.6181222230890853,1.4631993568973058
641,United States of America,"Meat, cattle",2012,29.562458685821763,0.13960963798591716,0.25689126051401623,0.7182798528249754,1.4873609025977
642,United States of America,"Meat, cattle",2013,29.206688353355943,0.13571688712598512,0.2878226679582882,0.7308356477639009,2.0844046607387514
643,United States of America,"Meat, cattle",2014,28.943345780976408,0.15014613795234663,0.2964844995792642,0.9311534741690993,2.3718759966341136
644,United States of America,"Meat, cattle",2015,26.629856737531526,0.18431320321991546,0.27528997301088387,1.1404983263684134,1.8549105835732325
645,United States of America,"Meat, cattle",2016,28.30399447669498,0.232929301004825,0.2944940169953162,1.2830777719050714,1.8193644349888938
646,United States of America,"Meat, cattle",2017,29.341880729510358,0.2483228903756965,0.3168622949018508,1.398963813229351,2.2771597406197084
647,United States of America,"Meat, cattle",2018,30.110624052786306,0.275771672536365,0.3384536612086806,1.554009142681465,2.686358270043725
648,United States of America,"Meat, cattle",2019,30.429851984717892,0.28576156057652563,0.32140875356837684,1.5676090913972143,2.5225452983501477
