id,created_at,favorite_count,retweet_count,text
1369965617705590789,2021-03-11 10:57:10+00:00,37,19,"A major feasibility study on Irish wool is being commissioned to see to see where its potential lies.

🗓You can submit comments on the proposed Terms of Reference and suggest potential opportunities for wool products by 5.30pm on Friday, April 2.

📍https://t.co/bRlKbtjIUM https://t.co/0Kmc8yRYUn"
1369697605224128516,2021-03-10 17:12:11+00:00,1,0,"Addressing the Taskforce, Minister @McConalogue said: 

“The impacts for Ireland’s fishing sector are disproportionate compared to other Member States and I again call on the @EU_Commission and other Member States to find a more equitable solution to quota transfers to the UK.”"
1369697603240214535,2021-03-10 17:12:11+00:00,1,0,"The inaugural meeting of the Seafood Sector Taskforce took place today, which was established by Minister @McConalogue to make recommendations on measures to reduce the impacts of fish quotas from the EU/UK Trade and Cooperation Agreement. #Brexit 

📍 https://t.co/wg8KqzXnq0 https://t.co/cVoAa1D45S"
1369679211758313479,2021-03-10 15:59:06+00:00,5,3,"Ireland’s support and financial contributions to @FAO has helped: 

➡️improve food security for refugees in Lake Chad basin

➡️surveillance and control of the desert locust invasion in Kenya

➡️support of @UN #FoodSystems Summit action track on access to safe and nutritious food https://t.co/tFuxtf2Yx0"
1369669129419055106,2021-03-10 15:19:02+00:00,7,3,"@FAODG said 'Ireland’s ongoing support for multilateral-ism and the @UN system is as essential to achieving the 2030 development agenda as it is to addressing the immense challenges that crises, conflict and forced migration continue to pose today'.

📕 https://t.co/dRAvZAy8Lx https://t.co/R2lLG9HlTP"
1369666486080507905,2021-03-10 15:08:32+00:00,6,2,"Speaking of the report, Minister @McConalogue said: “Ireland is proud to join forces with the @FAO in tackling the root causes of hunger and poverty and to help achieve our common goal of improving food security and nutrition for all and in reaching the furthest behind first.” https://t.co/i0ExI7DANp"
1369663394228355074,2021-03-10 14:56:14+00:00,10,7,"Minister @McConalogue and @FAODG Qu Dongyu held a virtual ceremony today to launch a new report, FAO+Ireland: Partnering for a peaceful, equal and sustainable world, which shows the contribution Ireland and its partnership with the @FAO has made.

📍https://t.co/hNYmoP8thO https://t.co/JJXho1j82t"
1369638028457750533,2021-03-10 13:15:27+00:00,1,0,"Minister @McConalogue said: ""Rather than remembering to post a form at year end, farmers can manage this though the year as the movements happen, allowing them to plan more effectively to remain within the nitrates limits, thus avoiding penalties."""
1369638026603806727,2021-03-10 13:15:26+00:00,15,7,"A new online system to record movements of organic manure between holdings is open today.

Aimed at simplifying the application process and assisting farmers to avoid penalties, it replaces almost 16,000 paper forms submitted annually.

📍https://t.co/kwFNGt2K5r https://t.co/yRZ0Q7PaaZ"
1369342354075815938,2021-03-09 17:40:33+00:00,2,1,"At the Beef Taskforce meeting today,
Minister @McConalogue stressed to industry that while prices will be subject to market volatility, farmers have a clear need for certainty, and called for better communication.

📍https://t.co/wA68vjQREe"
1369334767326486531,2021-03-09 17:10:24+00:00,2,0,"Reflecting on the impact of TB, Minister @McConalogue said: ""In the last 12 months, 4,442 farm families have experienced the hardship and stress associated with a TB breakdown. Stakeholders must engage with serious task of implementing measures from renewed TB Strategy urgently."""
1369334179071201283,2021-03-09 17:08:03+00:00,5,2,"The new Implementation Working Group - set up as as part of the Bovine #TB Stakeholder Forum - held its first meeting today.

Minister @McConalogue said the discussion was positive and constructive on how to reduce the threat of TB to farmers.

📍https://t.co/L1w0YLMBlz https://t.co/gcIu49c33Z"
1369332013233225733,2021-03-09 16:59:27+00:00,3,0,"Tom Arnold has also been appointed as the Government of Ireland’s Special Envoy in Food Systems

This role involves communicating Ireland’s support and promotion for a sustainable food systems approach"
1369332011652046865,2021-03-09 16:59:27+00:00,3,0,"Announcing the committee with Minister @simoncoveney, Minister @McConalogue said: ""Agriculture is crucial to rural food security and livelihoods. This report allows for an effective contribution to sustainable food system development in Africa which is critical to reduce hunger."" https://t.co/7FSAU8njIe"
1369332009135452161,2021-03-09 16:59:26+00:00,7,4,"The Ireland Africa Rural Development Committee has been established today to ensure the implementation and accountability of the National Task Team on Rural Africa’s report recommendations

This will help transform Africa’s agriculture and rural economy

📍https://t.co/Ny9EyBlGrk https://t.co/zUNPWXMLJa"
1369271753881645056,2021-03-09 13:00:00+00:00,4,3,"📢Reminder

Just a week left to submit pre-proposals under the Joint Programming Initiative on Antimicrobial Resistance.

The research call is focused on tackling the rising threat of #AntibioticResistance 

Application deadline is Tues, March 16

📍Visit: https://t.co/1KhnH9JhCY https://t.co/20ibjRJfdz"
1368983303676649474,2021-03-08 17:53:48+00:00,25,18,"We have issued an Yellow Forest Fire warning for all areas ⚠️

🔥This condition will remain the minimum default status until the end of the main peak fire season in September unless upgraded.

📍https://t.co/FRcjfn7ohV https://t.co/mJ4D2kCRp5"
1368911078386765826,2021-03-08 13:06:48+00:00,3,0,"Today on #InternationalWomensDay we #ChooseToChallenge.

This Department continues to reduce the gender pay gap, which has fallen from 20.5% in 2013 to 13.2% in 2020.

#IWD2021  #ChooseToChallenge
#SDG5 #GenderEquity #GenderPayGap https://t.co/AosGgvbBjg"
1368874649677946881,2021-03-08 10:42:03+00:00,3,0,"Announcing the awards, Minister @martinheydonfg said: “The projects selected have a particular focus on the development of innovative food products that are aimed at the prevention of diet related disease and will help overcome issues relating to poor nutrition in older citizens”"
1368874646901305344,2021-03-08 10:42:02+00:00,22,5,"Two new research grants, amounting to €475,000, have been awarded to researchers in @teagasc and @UCDFoodHealth to allow them to collaborate on international projects relating to nutrition in older citizens, focusing on taste, nutrition and health🔬🥘

📍https://t.co/IsoO4hKsg6 https://t.co/6N48mDkEoG"
1368838396739747842,2021-03-08 08:18:00+00:00,25,11,"Today is International Women's Day - a global day celebrating the social, economic, cultural, and political achievements of women. 

Minister @pippa_hackett reflects on this year's theme #ChooseToChallenge. 

#IWD2021 #ChooseToChallenge #InternationalWomensDay #SDG5 #GenderEquity https://t.co/mqGkHca9Uh"
1367928713875177476,2021-03-05 20:03:14+00:00,37,4,"Ministers Charlie @McConalogue and @martinheydonfg welcome the suspension of tariffs affecting Irish dairy and Irish Cream exports to the US market 

📍 https://t.co/0FMf6O8lSw"
1367797383644512257,2021-03-05 11:21:23+00:00,1,1,"Welcoming the move, Minister @McConalogue said:
""Despite two major challenges in the form of #Covid and #Brexit, these 28 aquaculture businesses are showing confidence in future of sector and are expanding their production to meet strong market demand for their quality products.”"
1367797381933203456,2021-03-05 11:21:22+00:00,7,6,"Grants of €1.8m have been awarded to 28 aquaculture companies under the European European Maritime and Fisheries Fund (#EMFF).

Minister @McConalogue said these support a total investment of €4.5m in oyster, mussels, trout and seaweed farming

📍https://t.co/v858rK80vH https://t.co/ZaKFOQSVYx"
1367515516865241090,2021-03-04 16:41:21+00:00,0,0,"The new Finance Working Group set up as part of the Bovine TB Stakeholder Forum had a positive first meeting today.

Minister @McConalogue said ‘it is vital all stakeholders work together in a constructive and cooperative manner’ to deliver for farmers.

📍https://t.co/Df75jx0DbF"
1367451696193024004,2021-03-04 12:27:45+00:00,0,0,"Eligible applicants for the scheme are chosen on a competitive basis and 70 to 80 projects will be supported.

📚Learn more on the terms and conditions, and also complete the online application form here:
https://t.co/ggQwcgc0Kq"
1367451695094054912,2021-03-04 12:27:44+00:00,0,0,"Opening the scheme that funds preservation of traditional farm buildings of significant heritage value conserved for agriculture use, Minister @McConalogue said it continues to make ‘a great contribution to conservation of our rural heritage and enhancement of rural landscape’."
1367451692690771972,2021-03-04 12:27:44+00:00,6,3,"The Green Low-Carbon Agri-Environment Scheme (#GLAS) Traditional Farm Buildings grant scheme 2021 is now open.

Grants between €4K and €25k are available with up to 75% of the cost of the project eligible for funding

🗓Apply online by Monday, April 5

📍https://t.co/061VbvtLua https://t.co/RPMvHnh6A2"
1367399420786921476,2021-03-04 09:00:01+00:00,5,3,"📢Reminder

There’s one day left to submit proposals for agri-food tourism initiatives under the 2021 Rural Innovation and Development Fund

This scheme helps rural businesses develop products and services 

🗓 Apply before 12pm Friday, March 5

📍 Visit: https://t.co/jjG42bl5xD https://t.co/bdwshIuDcE"
1367143868735639558,2021-03-03 16:04:33+00:00,2,3,"Equine Herpesvirus-1 (EHV-1), which is present in Europe, can be contained by isolation and testing.

🐴🦠Symptoms include:
🌡fever
🩺respiratory signs like nasal discharge and occasional cough
enlarged lymph nodes under jaw
👁eye discharge
🧠 neurological symptoms like weakness"
1367143858598010881,2021-03-03 16:04:30+00:00,18,12,"The #equine industry is being urged to increase #biosecurity measures following the outbreak of Equine Herpesvirus-1 (#EHV-1) in Europe.

📍 https://t.co/m5DE8YCzkl https://t.co/Fkdrknwddb"
1367097426360872964,2021-03-03 13:00:00+00:00,0,0,"📢Reminder

There’s one month left to submit your Nitrates Derogation applications for 2021

This scheme protects water quality and almost 6,500 intensively stocked farmers availed of it last year.

Apply before Wednesday, March 31

📍 https://t.co/n7cgvRiGXy https://t.co/Ukg3BHxHqn"
1367070969580449793,2021-03-03 11:14:52+00:00,10,3,"👩‍🚒 Forest owners and managers should check and update fire plans and other contingencies like insurance, firebreaks, access and water points, and private helicopter contracts etc

🚒Rural dwellers should also assess wildfire risks to properties

☎️Call 999 or 112 to report a fire"
1367056839704268802,2021-03-03 10:18:43+00:00,176,89,"📢⚠️🔥

If you burn land between March 1 and August 31, you risk prosecution and the land is automatically ineligible under support schemes like the Basic Payment Scheme (#BPS).

🌳Hedge cutting season is also closed from March to August.

📍https://t.co/Lb1anH6Tr3 https://t.co/EdxaJTswyV"
1367053888361291776,2021-03-03 10:07:00+00:00,1,1,"📢Reminder

There's just a day left to apply for the Head of Sustainable Food Systems Ireland (SFSI) role, which involves developing and implementing the strategy and the operation and functions of @SFS_Ireland 

🗓Closing date is Thursday, March 4

Apply: https://t.co/R8KJ8WJpMy"
1367036953405882368,2021-03-03 08:59:42+00:00,7,5,"Ministers @McConalogue and @pippa_hackett have met with @EU_Commission Vice President  Frans Timmermans and noted a positive exchange and scope for further collaboration between Ireland and the EU on the Green Deal ambitions and links to national policy

📍https://t.co/Od5VOBQQwZ https://t.co/hLu8qVUG0O"
1366439379879755781,2021-03-01 17:25:10+00:00,3,5,"Food businesses should prepare now for new export health certification requirements that begin next month.

💻For more information on pre-notification and health certificate requirements, visit the #export section of our #Brexit page on our website. 

👉https://t.co/xcpRpgeoBw https://t.co/gWr3Nl9pqL"
1366395378128613384,2021-03-01 14:30:19+00:00,6,2,"Announcing the opening of the scheme, Minister @Pippa_Hackett said on organic farming: “It’s less intensive, and it embraces nature and natural processes to produce organic food, for which there is a growing demand.""

💻https://t.co/wPRP91ZYJU"
1366395376316669954,2021-03-01 14:30:18+00:00,66,35,"The Organic Farming Scheme (#OFS) has reopened today to new entrants until April 30, and it is expected to treble the number of organic farmers in Ireland.
 
📍https://t.co/WwUrhY600p

#organic #farming https://t.co/e9iUQwLJc7"
1366337608205410305,2021-03-01 10:40:45+00:00,0,1,"Praising marts for their swift digital transition during #COVID19, Minister @McConalogue said: “Maintaining viable sales outlets for livestock is vital to ensuring the agri sector and food supply chain are fully functioning.""

🗓Apply before November 15: https://t.co/jQCH6Y0qsz"
1366337606569644039,2021-03-01 10:40:45+00:00,0,1,"Grant funding of up to €5,000 is available to livestock marts to spend on technology to enable online sales, Minister McConalogue announced today with the launch of the Marts Information and Communications Technology (ICT) infrastructure Scheme 2021.

📍https://t.co/ae5U5M3kjk https://t.co/Bc423kwN3Y"
1366020076206313474,2021-02-28 13:39:00+00:00,7,2,"Tractors and machinery account for the highest proportion of farm deaths and injuries in Ireland, with children at particular risk.

The farm is not a playground and every farmer should have a safe and secure play area for children.
#FarmSafety #FarmSafely
https://t.co/umFa41uceI"
1365738471248175105,2021-02-27 19:00:00+00:00,12,7,"Mimi Crawford is the last farmer to feature on @farmfornature's #AskTheFarmer session

The dairy, beef, poultry and pig farmer from Tipperary will share how she runs an organic mixed stock farm alongside nature

🗓Watch on Monday, March 1

📍Register here: https://t.co/wyyTFC6q11 https://t.co/oQRRe2GwYU"
1365587475775819776,2021-02-27 09:00:00+00:00,2,0,"⌛️Just a day to go to apply for research proposals under the Competitive Research Funding Programme.

🗓️Proposal applications deadline is 1pm, Sunday, February 28. 

📍Learn more: https://t.co/SgMi5cDkJB

💻Applicants must apply online through https://t.co/ypHugUpxib https://t.co/2474LTLTdw"
1365317937050058754,2021-02-26 15:08:57+00:00,3,1,"Announcing the new positions, Minister @McConalogue said “Generational renewal and the continued education of our farmers are key priorities of mine so I am delighted to have been able to secure these positions.”"
1365317933111660544,2021-02-26 15:08:56+00:00,5,5,"An additional 20 fixed-term teaching positions for @teagasc has been announced

The posts will be aimed at delivering greater resources for Green Cert courses

📍 https://t.co/lVusbAtHVx https://t.co/OILqhzUjwN"
1365303730439127041,2021-02-26 14:12:30+00:00,1,0,"Announcing the new task force, Minister @McConalogue said: “Government is committed to providing financial supports to those most affected by the reduced quotas to help our seafood and coastal communities adjust.”"
1365303727570231301,2021-02-26 14:12:29+00:00,1,3,"A Seafood Sector Taskforce has been established to make recommendations on measures to mitigate the impacts of the fish quota share reductions on the Irish fishing industry due to #Brexit🐟

📍 https://t.co/t55oa192ox https://t.co/6XnpRQdcyY"
1365285492581756931,2021-02-26 13:00:01+00:00,6,7,"One month left to submit locally-led farm and community biodiversity projects

The €1.25 million call is completely open to any interested groups like schools or community/farmer groups to promote local biodiversity

🗓Apply before Friday, March 26

📍 https://t.co/UuZg6UbISH https://t.co/FnEYUhqlob"
1365241122151419905,2021-02-26 10:03:43+00:00,14,10,"📢#jobfairy

@NEXTGENWOOD1 are #recruiting #forestry #researchers.

The Department funded project has 5 post-docs, 7 PhD and 2 MSc students by #research at @tcddublin @nuigalway @UCC @ucddublin @UL

💻Apply➡️https://t.co/8igEdVJkfx

 #researcher #Galway #Cork #Limerick #Dublin https://t.co/mk1g1SiWU1"
1365228862817398786,2021-02-26 09:15:00+00:00,6,2,"📢Reminder

There’s one week left to submit proposals for agri-food tourism initiatives under the 2021 Rural Innovation and Development Fund

This scheme helps rural businesses develop products and services 

🗓 Apply before 12pm Friday, March 5

📍 Visit: https://t.co/jjG42bCGWd https://t.co/YzxactaadR"
1364999370496569346,2021-02-25 18:03:05+00:00,12,4,"Acknowledging the work of Jo O’Hara, who prepared a report on the implementation of the #MackinnionReport on forestry licences, Minister @pippa_hackett said #afforestation, roads, and felling must be addressed but ‘bigger questions about #forestry also need to be considered’. https://t.co/6UUUqoVLQe"
1364994073355055111,2021-02-25 17:42:02+00:00,21,8,"Speaking on what she hopes will be the legacy of #ProjectWoodland, Minister @pippa_hackett said: “If the right tree, is planted in the right place, everyone will gain. Jobs will be supported, communities will enjoy recreation and other benefits, and biodiversity will thrive.”🌳🐝 https://t.co/8wLKbWp6pI"
1364989871035736073,2021-02-25 17:25:20+00:00,7,2,"Welcoming the announcement, Minister @McConalogue said: “The new initiative is aimed at solving many of the issues which have mired the forestry sector in recent times. Working alongside my colleague Minister @pippa_hackett we are focussed on delivering solutions for the sector.” https://t.co/YPGQTSkId5"
1364987446430216195,2021-02-25 17:15:42+00:00,25,11,"Ministers @McConalogue and @pippa_hackett have launched Project Woodland, which aims to tackle forestry issues and drive forward tree planting. 

They also pledged to implement new #forestry report: https://t.co/pGh8cBW3cU

Learn more on #ProjectWoodland: https://t.co/RX292WseFe https://t.co/kxosXGDIa5"
1364949383662489604,2021-02-25 14:44:27+00:00,0,0,"Ministers @McConalogue, @pippa_hackett and @martinheydonfg have released a statement on the decision of the @Env_Pillar to withdraw from Agri-Food 2030 strategy talks, urging them to reconsider and engage in process that will shape future agrifood policy
📍https://t.co/XMICgLoabe"
1364923108319141894,2021-02-25 13:00:02+00:00,2,3,"One day left to #HaveYourSay on a new agri-environment results-based pilot project, similar to approach used in #EIP schemes like @bride_project 🐝

🗓Closing date is Friday, February 26

💬Take our survey here: https://t.co/Lt2cL4jAMc

📍Learn more here: https://t.co/xP80yoBOOh https://t.co/q3fC6LZdw5"
1364900731837440003,2021-02-25 11:31:07+00:00,0,1,"The new #maize recommended list has just been released ahead of the 2021 sowing season 🌾

This list contains #crop varieties considered most suitable for growing in Irish conditions after three years of trials. #tillage #FarmingTwitter 

📚Read it here 👉 https://t.co/tthHIZzzWH https://t.co/yifV3EHm5f"
1364879058006204425,2021-02-25 10:05:00+00:00,2,3,"📢Reminder
There's just a week left to apply for role of Head of Sustainable Food Systems Ireland (SFSI), which involves developing and implementing the strategy and the operation and functions of @SFS_Ireland 

🗓Closing date is Thursday, March 4.

Apply: https://t.co/R8KJ8X10E6"
1364627400043221003,2021-02-24 17:25:00+00:00,0,0,"Minister @McConalogue met today with Ulster Bank CEO Jane Howard to discuss their exit from Ireland. 

He said he ‘stressed the need for continued engagement and communication between Ulster Bank, its customers and its staff in coming weeks and months.’

📍https://t.co/QxW8dNFZqW"
1364580639324921856,2021-02-24 14:19:11+00:00,2,0,"Farmers are reminded to always keep a physical barrier between themselves and a freshly calved cow.

Take the time to check that your farm is safe this spring calving season.

#farmsafely #farmsafety 

📍Learn more on @TheHSA website: 
https://t.co/49nKUDgM8U https://t.co/OhpaC73sxl"
1364275588173860865,2021-02-23 18:07:01+00:00,3,0,"The healthy eating programme for schools encourages children to eat more fruit and veg using rewards and positive role models.🥝🍎

➡️Check out games, worksheets and videos for #homeschoolers to learn about fruit,
vegetables and healthy eating now at home: https://t.co/oPCLHRtkU9"
1364275586156425216,2021-02-23 18:07:01+00:00,18,3,"Although schools have been closed since January, we continue to deliver #FoodDude packs of fruit and vegetables to DEIS schoolchildren at home.

The Food Dudes Healthy Eating Programme is managed by @Bordbia in Ireland and is funded by this Department with support from the #EU. https://t.co/GjePYnDYki"
1364260250073899009,2021-02-23 17:06:05+00:00,10,3,"Acknowledging the hard work of island fishers and their contribution to local economies in gaining the status for @islandsmarine, Minister @McConalogue said: “Fishing is the backbone of island life in Ireland and important for the cultural and economic wellbeing of the islands.”"
1364260248136089600,2021-02-23 17:06:04+00:00,22,8,"The Donegal-based Irish Islands Marine Resource Organisation, which represents the interests of island fishers throughout Ireland, has today been recognised as an EU Producer Organisation 🎣  

📍https://t.co/I4CfpOMvti https://t.co/uUSZ03Ux2R"
1364147648861765633,2021-02-23 09:38:38+00:00,15,20,"Did you miss our #Brexit #webinar on how to import animal feed?

It covered: 
🐄General feed requirements
🥣Medicated feed
🐠Animal byproducts
🛂Border Control policy
💻TRACES
🛳Issues at import
🌍Tariffs and Rules of Origin

📺You can now watch it back 
👉https://t.co/j9MOEBOxVi https://t.co/F81xei3kNK"
1364137930185441288,2021-02-23 09:00:01+00:00,1,1,"Just one day left to sign up for the virtual masterclass ‘The role cognitive diversity plays in helping your business thrive’

This #AgDIF session features Adam Harris, CEO of @AsIAmIreland and John Jordan from @ornua

Tune in 9am, February 24

📍Register: https://t.co/qB4uYB77vZ https://t.co/GQyCfcWr21"
1363876533178429440,2021-02-22 15:41:19+00:00,12,3,"Speaking at today’s informal meeting of @EUCouncil of #Agriculture and #Fisheries Ministers, Minister @McConalogue emphasised Ireland’s concerns and priorities for the #EU/#UK consultations on 2021 fishing opportunities 🐟 #AGRIFISH 

📍https://t.co/Zd2iOSvMRy https://t.co/5D8B92yDeE"
1363597110722068482,2021-02-21 21:11:00+00:00,11,3,"A new Forest Carbon Tool highlights the importance of forests and the positive impact they make in sequestering and storing carbon.

📽Watch video to learn how to use it and calculate your forest's carbon: https://t.co/x572dFS4NU"
1363564147225419782,2021-02-21 19:00:01+00:00,7,2,"⏰Farmers can save hours on paperwork by using the Calf-Reg app to complete calf birth registrations.

📱The app is free, easy to use and available on all smartphone and tablets.

📍For more, see: https://t.co/mQDov61bk8 https://t.co/WYDEbIncRE"
1363440579242299392,2021-02-21 10:49:00+00:00,2,2,"⌛️Just a week to go to apply for research proposals under the Competitive Research Funding Programme.

🗓️Proposal applications deadline is 1pm, Sunday, February 28. 

📍Learn more: https://t.co/SgMi5cDkJB

💻Applicants must apply online through https://t.co/ypHugUpxib https://t.co/JBSPOyfRnx"
1363216856861974530,2021-02-20 20:00:00+00:00,13,5,"Thomas Fouhy uses conservation agriculture principles

The Cork farmer features on this week’s @farmfornature's #AskTheFarmer session to chat about farming for nature, crop diversity and no-till farming

🗓Watch via Zoom on Monday, February 22

📍https://t.co/HfyQCpFOrJ https://t.co/NDoKU4IXf5"
1362792902896857089,2021-02-19 15:55:22+00:00,0,0,"Announcing the news, Minister @McConalogue said: “These are particularly challenging times with both Covid and Brexit impacting on markets and the ongoing capital investment by our seafood sector is evidence of its resilience and its optimism for future growth prospects.”"
1362792899830775810,2021-02-19 15:55:21+00:00,3,3,"It has been announced that €4.9 million has been invested to support nine seafood processing companies 🐟

The European Maritime and Fisheries Fund programme has provided over €1 million in grants 

📍 https://t.co/axgnR9PoSK https://t.co/1F9mrqKQqC"
1362707856550682625,2021-02-19 10:17:25+00:00,10,6,"A call for proposals for Food Waste Reduction Initiatives under the 2021 Rural Innovation and Development Fund has been issued.

Projects should reduce food waste by suppliers, businesses and retailers/wholesalers in rural areas.

🗓Apply by April 14

📍 https://t.co/QEBAnP1KmE https://t.co/mzogLEYd2p"
1362707247370031110,2021-02-19 10:15:00+00:00,5,4,"One week left to #HaveYourSay on a new agri-environment results-based pilot project, similar to approach used in #EIP schemes like @bride_project 🐝

🗓Closing date is Friday, February 26

💬Take our survey here: https://t.co/Lt2cL41ZUE

📍Learn more here: https://t.co/xP80yokdWJ https://t.co/fTWC3LTO6D"
1362665253042020354,2021-02-19 07:28:08+00:00,1,0,"📢 Reminder

⏰ Tune in at 10.30am for our #Brexit #webinar on animal feed 🐖🐠🥣👇🏻 https://t.co/jr0dnU8GHO"
1362497356512563212,2021-02-18 20:20:58+00:00,2,0,"📆The consultation will remain open until Tuesday, April 13, 2021.

📚Read full details of the consultation are available 👉 https://t.co/4h1cDNtGIY"
1362497354205659139,2021-02-18 20:20:57+00:00,1,1,"A public consultation on the draft scoping report for the environmental assessment of the Common Agricultural Policy (#CAP) Strategic Plan 2023-2027 is now open

Minister @McConalogue said this will encourage stakeholder engagement and inform the plan.

📍 https://t.co/PUlCGDrTln https://t.co/zSVWKtP0th"
1362347888332992513,2021-02-18 10:27:02+00:00,5,5,"The 2021 Basic Payment Scheme (#BPS) and the Greening Scheme are now open for applications.
 
Over the coming days, farmers will receive information packs in the post to assist them in applying on https://t.co/fBFpQLSZMu
 
🗓Apply by Monday, May 17.
 
📍 https://t.co/Ddj2OQYmTN https://t.co/veDfGLYMUs"
1362322848208027650,2021-02-18 08:47:32+00:00,4,1,"Interested in the #innovation activities of the #biobased industries in #Europe ? Sign up for @BBI2020's newsletter⬇️
 
@biconsortium @EU_Commission  @IrishBioeconomy @biOrbic_centre 

#circulareconomy #BuildBackBetter https://t.co/5qbHozMT3R"
1362087339846205446,2021-02-17 17:11:42+00:00,23,11,"Now that spring is here, it’s time to keep an eye out for blackthorn flowering and mark it on the Farmers’ Wildlife Calendar

This online tracker follows nature’s key events to see how they are being impacted by climate change

📍https://t.co/GmV1Qg5khA https://t.co/uMofuKTcgm"
1361992416107126790,2021-02-17 10:54:31+00:00,14,7,"⏰Tune in at 11am to hear #IYPH advocates @TheMontyDon and @DiarmuidDesigns talk about the importance of #seedhealth in #planthealth, which is needed to achieve #sustainable food production and #SDGs. 🌍🐛🌳

📺Watch live 👉https://t.co/yUj4zymgZv https://t.co/bQPZV5gTde"
1361971148037255169,2021-02-17 09:30:00+00:00,1,2,"Just one week left to sign up for the virtual masterclass ‘The role cognitive diversity plays in helping your business thrive’

This #AgDIF session features Adam Harris, CEO of @AsIAmIreland and John Jordan from @ornua

Tune in 9am February 24

📍Register: https://t.co/qB4uYB77vZ https://t.co/8T2eh3H8cn"
1361661607403692032,2021-02-16 13:00:00+00:00,1,1,"📢Reminder

Just a month left to submit pre-proposals under the Joint Programming Initiative on Antimicrobial Resistance

The research call is focused on tackling the rising threat of #AntibioticResistance 

Application deadline is Tues, March 16

📍Visit: https://t.co/1KhnH9rGeo https://t.co/e9TBUvHyiW"
1361636208703586306,2021-02-16 11:19:04+00:00,13,8,"Do you import animal feed between Ireland and Great Britain?

🗓Our next #Brexit #webinar this week, which includes a presentation from @RevenueIE, will give guidance on the new requirements.

⏰Tune in at 10.30am on Friday
💻Sign up for the free webinar👇
https://t.co/N9wlUpSoiF https://t.co/2lFz23Xw0E"
1361344006836355079,2021-02-15 15:57:58+00:00,2,2,"🌹Due to #COVID19, @BordBiaBloom cannot take place in the Phoenix Park this year but fans can catch a glimpse of natural beauty this summer when #Bloom goes virtual again this year🌷
Stay tuned for full line up of gardening stars and festival favourites on the June bank holiday👇🏻 https://t.co/AzJgcwJciM"
1361319159880179715,2021-02-15 14:19:14+00:00,4,3,"#jobfairy
 
We have a vacancy for the role of Head of Sustainable Food Systems Ireland (SFSI), which involves developing and implementing the strategy and the operation and functions of @SFS_Ireland

🗓Closing date is 4pm on Thursday, March 4.
 
📍Apply: https://t.co/R8KJ8WJpMy https://t.co/HtatTMf7oi"
1361271451014340609,2021-02-15 11:09:39+00:00,5,4,"Did you miss our #planthealth expert talking to @UN @FAO’s #IYPH advocate Diarmuid Gavin on his nightly Garden Conversations about why it’s important for the planet that we keep pests out of Ireland? 🐛🌳🌍🛂

📺 You can watch it back here from 37 minutes: https://t.co/FqGv2U4pJe https://t.co/xHcpiXmXIa"
1361242092807344130,2021-02-15 09:13:00+00:00,6,2,"📢Reminder to farmers 🐐🐏

🗓Today is the completion day for sheep and goat census online forms
 
📍 https://t.co/5LPEdrEvSd https://t.co/EnxYLaHhFD"
1360983388472045570,2021-02-14 16:05:00+00:00,4,2,"📢Reminder 

Just a day left to enter the Irish wetlands photo competition 

Take part to celebrate world wetlands day and the vital role of wetlands for our planet

The theme is wetlands and water 💧 

🗓 Deadline is Monday, February 15

📸Enter: https://t.co/tnzh1bqUrk? https://t.co/VncesiuqAf"
1360891537496899585,2021-02-14 10:00:01+00:00,6,2,"📢Reminder

There’s just a day left until @teagasc’s forestry workshops

These one-hour sessions will help you understand what a forest can offer, what’s involved and how to get the planting process started

🗓Starting 7pm Monday, February 15

📍Register: https://t.co/gebCT1lBJX https://t.co/yy03DhqyDB"
1360665041113088003,2021-02-13 19:00:00+00:00,13,6,"Stephen Morrison from Kildare features on this week's @farmfornature #AskTheFarmer session

The suckler farmer will discuss how he runs his farm alongside nature and will answer questions afterwards

Watch the live Zoom on Monday, February 15

📍Register: https://t.co/rpugPhZRu0 https://t.co/7Yx0NmH5X6"
1360305087340376070,2021-02-12 19:09:40+00:00,5,2,"🌱 Plant health means food security, farmers' livelihoods and a healthy environment

One of our #planthealth experts joins Diarmuid Gavin, advocate for the #IYPH2020, for his Garden Conversation that’s now live on Instagram

⏰Tune in to hear it at 7.30pm: https://t.co/ezIqMWlHuc https://t.co/zst7NvmY80"
1360264002333528069,2021-02-12 16:26:25+00:00,4,0,"Finola O Mahony and Clodagh Cavanagh have been appointed to the board of the Irish National Stud Designated Activity company.
 
Issuing his congratulations, Minister @McConalogue thanked the two outgoing directors, Jessica Harrington and Dr. Sean Brady.

📍https://t.co/rt7ETjki4k https://t.co/EBTTkqK7tt"
1360255825240031235,2021-02-12 15:53:55+00:00,3,4,"📢Reminder

🗣️ There’s just two weeks left to tell us what you think about a new agri-environment results-based pilot project 🌍🐝🚜🌳🐦🐄🐑

💬 #HaveYourSay before Friday, February 26

📚Read it 👉https://t.co/u7LNAXZcQF…

📋Take our survey: https://t.co/CKk0Ioljp4…✅ https://t.co/QETRZ8WIvd"
1360191047498936320,2021-02-12 11:36:31+00:00,3,2,"Announcing the funding, Minister @pippa_hackett said: 

“Managing our soils in a way that captures and stores carbon can have huge climate benefits and projects like these, which involved close collaboration between scientists, ecologists and farmers will deliver those benefits.”"
